max_depth,estimators,learning_rate,accuracy,recall,cut_off,Performance
10,800,0.01,0.9969533359043579,0.564625850340136,0.55,0.7209440673811596
3,1000,0.01,0.9914770536058619,0.7755102040816326,0.05,0.870295548356607
3,1000,0.01,0.9944080215966062,0.7414965986394558,0.1,0.8495284327008742
3,1000,0.01,0.9954107211723872,0.7210884353741497,0.15000000000000002,0.8363291723707765
3,1000,0.01,0.9959506363285769,0.6870748299319728,0.2,0.8131696492941379
3,1000,0.01,0.9964905514847667,0.6598639455782312,0.25,0.7939703586401486
3,1000,0.01,0.996683378326263,0.6122448979591837,0.3,0.7585351345428362
3,1000,0.01,0.9967605090628615,0.5986394557823129,0.35000000000000003,0.7480258014780631
3,1000,0.01,0.9965676822213652,0.5510204081632653,0.4,0.709657995472759
3,1000,0.01,0.996529116853066,0.5306122448979592,0.45,0.6924971912139111
3,1000,0.01,0.996529116853066,0.5034013605442177,0.5,0.6689031535864832
3,1000,0.01,0.996683378326263,0.4897959183673469,0.55,0.6568156740489105
4,1000,0.01,0.9923640570767451,0.782312925170068,0.05,0.8749076435785715
4,1000,0.01,0.994369456228307,0.7414965986394558,0.1,0.8495143591484351
4,1000,0.01,0.995526417277285,0.7346938775510204,0.15000000000000002,0.8454497567738948
4,1000,0.01,0.9963362900115696,0.7074829931972789,0.2,0.8274245838571769
4,1000,0.01,0.9965676822213652,0.6530612244897959,0.25,0.7890498380462687
4,1000,0.01,0.9967605090628615,0.6258503401360545,0.3,0.7689125263018677
4,1000,0.01,0.9967990744311608,0.5986394557823129,0.35000000000000003,0.7480366609448001
4,1000,0.01,0.996683378326263,0.5714285714285714,0.4,0.7263937490338266
4,1000,0.01,0.9965676822213652,0.5374149659863946,0.45,0.6982743744459857
4,1000,0.01,0.996683378326263,0.5238095238095238,0.5,0.6867144793068214
4,1000,0.01,0.9966062475896644,0.47619047619047616,0.55,0.6444533667837931
5,1000,0.01,0.9925183185499421,0.7891156462585034,0.05,0.8792061106111083
5,1000,0.01,0.9947551099112997,0.7482993197278912,0.1,0.8541036463176349
5,1000,0.01,0.9954492865406864,0.7278911564625851,0.15000000000000002,0.8409002821488127
5,1000,0.01,0.9960277670651755,0.6938775510204082,0.2,0.8179408637431228
5,1000,0.01,0.9963362900115696,0.6666666666666666,0.25,0.7988250299540061
5,1000,0.01,0.9964905514847667,0.6394557823129252,0.3,0.7790128954754943
5,1000,0.01,0.9965676822213652,0.6190476190476191,0.35000000000000003,0.7637001833473335
5,1000,0.01,0.9967219436945622,0.5918367346938775,0.4,0.7426816126834707
5,1000,0.01,0.9967990744311608,0.5714285714285714,0.45,0.7264244736500041
5,1000,0.01,0.9968762051677593,0.564625850340136,0.5,0.720923898936037
5,1000,0.01,0.9969147705360586,0.5510204081632653,0.55,0.7097459781569687
6,1000,0.01,0.9921326648669495,0.782312925170068,0.05,0.8748177025733951
6,1000,0.01,0.9951793289625916,0.7074829931972789,0.1,0.8270253487836389
6,1000,0.01,0.9957578094870806,0.6666666666666666,0.15000000000000002,0.7986390349520569
6,1000,0.01,0.9961434631700733,0.6530612244897959,0.2,0.7889168332991319
6,1000,0.01,0.9961820285383726,0.6326530612244898,0.25,0.7738507278638969
6,1000,0.01,0.9964905514847667,0.6190476190476191,0.3,0.7636775342755389
6,1000,0.01,0.9966448129579637,0.5986394557823129,0.35000000000000003,0.7479932199275715
6,1000,0.01,0.9966448129579637,0.5850340136054422,0.4,0.7372813054982988
6,1000,0.01,0.996683378326263,0.5782312925170068,0.45,0.7318663401252482
6,1000,0.01,0.9966448129579637,0.54421768707483,0.5,0.7040105589325016
6,1000,0.01,0.996683378326263,0.5306122448979592,0.55,0.6925344337853048
7,1000,0.01,0.9930582337061319,0.7210884353741497,0.05,0.8354977096128917
7,1000,0.01,0.9951793289625916,0.6870748299319728,0.1,0.8129124420154189
7,1000,0.01,0.9958735055919784,0.6326530612244898,0.15000000000000002,0.7737576220654112
7,1000,0.01,0.9961820285383726,0.6326530612244898,0.2,0.7738507278638969
7,1000,0.01,0.9961434631700733,0.5986394557823129,0.25,0.7478519785814752
7,1000,0.01,0.9963362900115696,0.5918367346938775,0.3,0.7425745272897117
7,1000,0.01,0.9965676822213652,0.5850340136054422,0.35000000000000003,0.7372601995784431
7,1000,0.01,0.9965676822213652,0.564625850340136,0.4,0.7208432052271142
7,1000,0.01,0.9966062475896644,0.5510204081632653,0.45,0.709667773275399
7,1000,0.01,0.9966448129579637,0.5374149659863946,0.5,0.6982933072202628
7,1000,0.01,0.9966448129579637,0.5306122448979592,0.55,0.6925251238477763
8,1000,0.01,0.9947936752795989,0.7006802721088435,0.05,0.8222270877835811
8,1000,0.01,0.9961820285383726,0.673469387755102,0.1,0.80363852515003
8,1000,0.01,0.9964519861164675,0.6530612244897959,0.15000000000000002,0.7890135708089713
8,1000,0.01,0.9964905514847667,0.6122448979591837,0.2,0.7584792841134417
8,1000,0.01,0.9965676822213652,0.5986394557823129,0.25,0.7479714962682965
8,1000,0.01,0.996529116853066,0.5850340136054422,0.3,0.7372496458465346
8,1000,0.01,0.9964905514847667,0.5578231292517006,0.35000000000000003,0.7152552082480602
8,1000,0.01,0.9964905514847667,0.5578231292517006,0.4,0.7152552082480602
8,1000,0.01,0.996683378326263,0.5578231292517006,0.45,0.7153048742618129
8,1000,0.01,0.9967219436945622,0.5510204081632653,0.5,0.7096971037596966
8,1000,0.01,0.9967990744311608,0.54421768707483,0.55,0.7040490412772823
9,1000,0.01,0.9956421133821828,0.6870748299319728,0.05,0.8130667946777291
9,1000,0.01,0.9962591592749711,0.6530612244897959,0.1,0.7889531141065206
9,1000,0.01,0.9966448129579637,0.6258503401360545,0.15000000000000002,0.7688780998761253
9,1000,0.01,0.9965676822213652,0.5850340136054422,0.2,0.7372601995784431
9,1000,0.01,0.9966448129579637,0.5850340136054422,0.25,0.7372813054982988
9,1000,0.01,0.9966062475896644,0.5714285714285714,0.3,0.7263732634374979
9,1000,0.01,0.9966062475896644,0.564625850340136,0.35000000000000003,0.7208532936848551
9,1000,0.01,0.9965676822213652,0.5578231292517006,0.4,0.7152750761322536
9,1000,0.01,0.9966062475896644,0.5510204081632653,0.45,0.709667773275399
9,1000,0.01,0.9965676822213652,0.54421768707483,0.5,0.7039913148705088
9,1000,0.01,0.996529116853066,0.5238095238095238,0.55,0.686677860050491
10,1000,0.01,0.9962977246432704,0.6530612244897959,0.05,0.7889652065778912
10,1000,0.01,0.9966062475896644,0.6258503401360545,0.1,0.7688666233098018
10,1000,0.01,0.9967219436945622,0.6258503401360545,0.15000000000000002,0.7689010513721194
10,1000,0.01,0.9967219436945622,0.6122448979591837,0.2,0.7585463030222985
10,1000,0.01,0.99683763979946,0.6054421768707483,0.25,0.7533360207720895
10,1000,0.01,0.99683763979946,0.5918367346938775,0.3,0.742713728163478
10,1000,0.01,0.9967990744311608,0.5782312925170068,0.35000000000000003,0.731897529448782
10,1000,0.01,0.9967990744311608,0.5782312925170068,0.4,0.731897529448782
10,1000,0.01,0.9967990744311608,0.5714285714285714,0.45,0.7264244736500041
10,1000,0.01,0.9967605090628615,0.564625850340136,0.5,0.7208936425322336
10,1000,0.01,0.9967605090628615,0.5510204081632653,0.55,0.7097068796133764
3,200,0.1,0.9925183185499421,0.48299319727891155,0.05,0.6497808941396694
3,200,0.1,0.993212495179329,0.4421768707482993,0.1,0.6119253821038118
3,200,0.1,0.9940994986502121,0.4217687074829932,0.15000000000000002,0.5922585998314953
3,200,0.1,0.9948322406478982,0.4217687074829932,0.2,0.5923885747134271
3,200,0.1,0.9951407635942924,0.3877551020408163,0.25,0.5580621331241968
3,200,0.1,0.9953335904357886,0.3877551020408163,0.3,0.5580924492022186
3,200,0.1,0.9954492865406864,0.3673469387755102,0.35000000000000003,0.536654330741403
3,200,0.1,0.9953721558040879,0.3333333333333333,0.4,0.49941950464396284
3,200,0.1,0.9951407635942924,0.2857142857142857,0.45,0.4439626991500637
3,200,0.1,0.9950250674893946,0.25170068027210885,0.5,0.40176997519231794
3,200,0.1,0.9950250674893946,0.21768707482993196,0.55,0.357222606693727
4,200,0.1,0.9917855765522561,0.7074829931972789,0.05,0.8258511230070036
4,200,0.1,0.9944465869649055,0.6802721088435374,0.1,0.8078900397302939
4,200,0.1,0.994947936752796,0.6394557823129252,0.15000000000000002,0.7785410713829961
4,200,0.1,0.9952564596991901,0.6122448979591837,0.2,0.7581215240768041
4,200,0.1,0.9956421133821828,0.5918367346938775,0.25,0.7423816424665705
4,200,0.1,0.9957192441187813,0.5578231292517006,0.3,0.7150564209013935
4,200,0.1,0.995680678750482,0.5306122448979592,0.35000000000000003,0.6922922225052623
4,200,0.1,0.9957578094870806,0.5170068027210885,0.4,0.6806261294227415
4,200,0.1,0.9958349402236791,0.5102040816326531,0.45,0.6747222930628661
4,200,0.1,0.9959120709602777,0.4965986394557823,0.5,0.6627337090513689
4,200,0.1,0.9957963748553799,0.4557823129251701,0.55,0.6253417451699324
5,200,0.1,0.992788276128037,0.7482993197278912,0.05,0.8533778466157194
5,200,0.1,0.9942923254917084,0.6870748299319728,0.1,0.8126163619126201
5,200,0.1,0.9948322406478982,0.6598639455782312,0.15000000000000002,0.7934434526008438
5,200,0.1,0.9952178943308908,0.6462585034013606,0.2,0.7836457811237381
5,200,0.1,0.9954878519089857,0.6462585034013606,0.25,0.7837294564388695
5,200,0.1,0.9957192441187813,0.6326530612244898,0.3,0.7737110559358054
5,200,0.1,0.9960277670651755,0.6326530612244898,0.35000000000000003,0.7738041793739396
5,200,0.1,0.9960663324334748,0.6258503401360545,0.4,0.7687058940752564
5,200,0.1,0.9960277670651755,0.6054421768707483,0.45,0.753104635899153
5,200,0.1,0.9960663324334748,0.5850340136054422,0.5,0.7371229609059425
5,200,0.1,0.9961434631700733,0.5714285714285714,0.55,0.7262503075246898
6,200,0.1,0.9942151947551099,0.5374149659863946,0.05,0.6976960088247436
6,200,0.1,0.9949093713844968,0.4965986394557823,0.1,0.6625115475350366
6,200,0.1,0.9951793289625916,0.48299319727891155,0.15000000000000002,0.6503501281865836
6,200,0.1,0.9952950250674893,0.46938775510204084,0.2,0.6379255683289791
6,200,0.1,0.9952178943308908,0.4421768707482993,0.25,0.6123054639115799
6,200,0.1,0.9953721558040879,0.43537414965986393,0.3,0.6057807792665015
6,200,0.1,0.9954492865406864,0.4217687074829932,0.35000000000000003,0.5924979230007124
6,200,0.1,0.9954492865406864,0.41496598639455784,0.4,0.585753150893567
6,200,0.1,0.9954492865406864,0.41496598639455784,0.45,0.585753150893567
6,200,0.1,0.9954492865406864,0.40816326530612246,0.5,0.5789430006257753
6,200,0.1,0.9954492865406864,0.4013605442176871,0.55,0.5720665169862933
7,200,0.1,0.9950250674893946,0.5510204081632653,0.05,0.7092664833668386
7,200,0.1,0.9953335904357886,0.5510204081632653,0.1,0.709344848278484
7,200,0.1,0.9955649826455842,0.5510204081632653,0.15000000000000002,0.7094036014442416
7,200,0.1,0.9955649826455842,0.54421768707483,0.2,0.7037409666215441
7,200,0.1,0.9956035480138835,0.54421768707483,0.25,0.7037506014292549
7,200,0.1,0.9955649826455842,0.5374149659863946,0.3,0.6980280750093055
7,200,0.1,0.9956035480138835,0.5374149659863946,0.35000000000000003,0.6980375540222835
7,200,0.1,0.9955649826455842,0.5238095238095238,0.4,0.6864488212293541
7,200,0.1,0.9956035480138835,0.5238095238095238,0.45,0.6864579883630703
7,200,0.1,0.9954878519089857,0.5034013605442177,0.5,0.6686684177758999
7,200,0.1,0.995526417277285,0.4965986394557823,0.55,0.6626482976495319
8,200,0.1,0.9951021982259931,0.5578231292517006,0.05,0.7148972488474568
8,200,0.1,0.9952564596991901,0.5510204081632653,0.1,0.709325259982297
8,200,0.1,0.9952950250674893,0.5374149659863946,0.15000000000000002,0.697961708562084
8,200,0.1,0.9954492865406864,0.5374149659863946,0.2,0.6979996351085792
8,200,0.1,0.995526417277285,0.5374149659863946,0.25,0.6980185955193863
8,200,0.1,0.9956035480138835,0.5374149659863946,0.3,0.6980375540222835
8,200,0.1,0.9956421133821828,0.5374149659863946,0.35000000000000003,0.6980470325583561
8,200,0.1,0.9956421133821828,0.5306122448979592,0.4,0.6922829003312169
8,200,0.1,0.9956421133821828,0.5238095238095238,0.45,0.6864671550314424
8,200,0.1,0.9956035480138835,0.5170068027210885,0.5,0.6805900896900807
8,200,0.1,0.9956421133821828,0.5170068027210885,0.55,0.6805991003123776
9,200,0.1,0.995680678750482,0.5374149659863946,0.05,0.6980565106175591
9,200,0.1,0.9957578094870806,0.5306122448979592,0.1,0.6923108654401452
9,200,0.1,0.9958349402236791,0.5306122448979592,0.15000000000000002,0.6923295064909887
9,200,0.1,0.9958349402236791,0.5306122448979592,0.2,0.6923295064909887
9,200,0.1,0.9958735055919784,0.5306122448979592,0.25,0.692338826309985
9,200,0.1,0.9958735055919784,0.5306122448979592,0.3,0.692338826309985
9,200,0.1,0.9958349402236791,0.5238095238095238,0.35000000000000003,0.6865129813943821
9,200,0.1,0.9958349402236791,0.5238095238095238,0.4,0.6865129813943821
9,200,0.1,0.9958735055919784,0.5238095238095238,0.45,0.6865221452714337
9,200,0.1,0.9958735055919784,0.5238095238095238,0.5,0.6865221452714337
9,200,0.1,0.9958735055919784,0.5238095238095238,0.55,0.6865221452714337
10,200,0.1,0.9957192441187813,0.54421768707483,0.05,0.7037795029569186
10,200,0.1,0.9957963748553799,0.54421768707483,0.1,0.7037987682294998
10,200,0.1,0.9958349402236791,0.54421768707483,0.15000000000000002,0.7038084001421409
10,200,0.1,0.9958349402236791,0.54421768707483,0.2,0.7038084001421409
10,200,0.1,0.9958349402236791,0.54421768707483,0.25,0.7038084001421409
10,200,0.1,0.9958735055919784,0.54421768707483,0.3,0.7038180315723971
10,200,0.1,0.9958735055919784,0.54421768707483,0.35000000000000003,0.7038180315723971
10,200,0.1,0.9958735055919784,0.54421768707483,0.4,0.7038180315723971
10,200,0.1,0.9959120709602777,0.54421768707483,0.45,0.7038276625203049
10,200,0.1,0.9959120709602777,0.54421768707483,0.5,0.7038276625203049
10,200,0.1,0.9959506363285769,0.54421768707483,0.55,0.7038372929859003
3,400,0.1,0.991631315079059,0.4965986394557823,0.05,0.6617831611431662
3,400,0.1,0.9939066718087157,0.4489795918367347,0.1,0.6185432948887464
3,400,0.1,0.9944851523332048,0.42857142857142855,0.15000000000000002,0.5990034804625647
3,400,0.1,0.994947936752796,0.4013605442176871,0.2,0.5719836995988405
3,400,0.1,0.9952564596991901,0.3877551020408163,0.25,0.5580803237854489
3,400,0.1,0.9954492865406864,0.3741496598639456,0.3,0.5438774802634377
3,400,0.1,0.9953721558040879,0.35374149659863946,0.35000000000000003,0.5219789088038145
3,400,0.1,0.9954878519089857,0.3469387755102041,0.4,0.5145507833684226
3,400,0.1,0.9954878519089857,0.3401360544217687,0.45,0.5070309217560127
3,400,0.1,0.9953335904357886,0.3129251700680272,0.5,0.47615187830516476
3,400,0.1,0.9952564596991901,0.2789115646258503,0.55,0.43571731683618636
4,400,0.1,0.9917470111839568,0.7074829931972789,0.05,0.8258377525794461
4,400,0.1,0.9942537601234092,0.673469387755102,0.1,0.8030103461180702
4,400,0.1,0.994947936752796,0.6394557823129252,0.15000000000000002,0.7785410713829961
4,400,0.1,0.9951021982259931,0.5986394557823129,0.2,0.7475583472334685
4,400,0.1,0.995526417277285,0.5782312925170068,0.25,0.7315541946699189
4,400,0.1,0.9956421133821828,0.564625850340136,0.3,0.7206009326266135
4,400,0.1,0.9956421133821828,0.5306122448979592,0.35000000000000003,0.6922829003312169
4,400,0.1,0.9957963748553799,0.5306122448979592,0.4,0.6923201862010541
4,400,0.1,0.9957963748553799,0.5170068027210885,0.45,0.680635138207471
4,400,0.1,0.9957578094870806,0.4897959183673469,0.5,0.6566145695364239
4,400,0.1,0.9958735055919784,0.46258503401360546,0.55,0.6317302370242162
5,400,0.1,0.9934438873891246,0.7278911564625851,0.05,0.8401839289279601
5,400,0.1,0.9947936752795989,0.7006802721088435,0.1,0.8222270877835811
5,400,0.1,0.9949093713844968,0.673469387755102,0.15000000000000002,0.8032240899107083
5,400,0.1,0.9951407635942924,0.6530612244897959,0.2,0.788602186274566
5,400,0.1,0.9952950250674893,0.6326530612244898,0.25,0.7735829535752375
5,400,0.1,0.9954492865406864,0.6122448979591837,0.3,0.758177460287621
5,400,0.1,0.9954492865406864,0.6054421768707483,0.35000000000000003,0.7529392176572983
5,400,0.1,0.9956035480138835,0.5986394557823129,0.4,0.747699773169791
5,400,0.1,0.9956421133821828,0.5850340136054422,0.45,0.7370067678780644
5,400,0.1,0.995680678750482,0.5714285714285714,0.5,0.726127278991443
5,400,0.1,0.995680678750482,0.564625850340136,0.55,0.7206110330569341
6,400,0.1,0.9947165445430004,0.5170068027210885,0.05,0.6803827184897013
6,400,0.1,0.9953335904357886,0.4965986394557823,0.1,0.6626055753899416
6,400,0.1,0.9953721558040879,0.47619047619047616,0.15000000000000002,0.644195130473849
6,400,0.1,0.9954107211723872,0.46938775510204084,0.2,0.6379493307556865
6,400,0.1,0.9955649826455842,0.46938775510204084,0.25,0.6379810081527945
6,400,0.1,0.9956035480138835,0.4557823129251701,0.3,0.6253037184428358
6,400,0.1,0.9956035480138835,0.4421768707482993,0.35000000000000003,0.612378435012614
6,400,0.1,0.9955649826455842,0.43537414965986393,0.4,0.6058164850829388
6,400,0.1,0.9955649826455842,0.41496598639455784,0.45,0.5857731791944067
6,400,0.1,0.9955649826455842,0.40816326530612246,0.5,0.5789625659154433
6,400,0.1,0.9955649826455842,0.40816326530612246,0.55,0.5789625659154433
7,400,0.1,0.9942537601234092,0.54421768707483,0.05,0.7034130957519065
7,400,0.1,0.9946008484381026,0.5374149659863946,0.1,0.6977909445852455
7,400,0.1,0.9948322406478982,0.5374149659863946,0.15000000000000002,0.6978478831027988
7,400,0.1,0.9948708060161975,0.5306122448979592,0.2,0.6920963578682232
7,400,0.1,0.9948322406478982,0.5170068027210885,0.25,0.6804097807066558
7,400,0.1,0.9948322406478982,0.5102040816326531,0.3,0.6744919869431572
7,400,0.1,0.9949865021210953,0.5034013605442177,0.35000000000000003,0.6685552804731574
7,400,0.1,0.9950250674893946,0.5034013605442177,0.4,0.6685639860304537
7,400,0.1,0.9949865021210953,0.4965986394557823,0.45,0.6625286474868481
7,400,0.1,0.9949865021210953,0.4965986394557823,0.5,0.6625286474868481
7,400,0.1,0.9950250674893946,0.4897959183673469,0.55,0.6564551839874397
8,400,0.1,0.9954878519089857,0.5510204081632653,0.05,0.709384019009164
8,400,0.1,0.9955649826455842,0.5510204081632653,0.1,0.7094036014442416
8,400,0.1,0.9956035480138835,0.54421768707483,0.15000000000000002,0.7037506014292549
8,400,0.1,0.995680678750482,0.5374149659863946,0.2,0.6980565106175591
8,400,0.1,0.995680678750482,0.5306122448979592,0.25,0.6922922225052623
8,400,0.1,0.995680678750482,0.5306122448979592,0.3,0.6922922225052623
8,400,0.1,0.9957578094870806,0.5306122448979592,0.35000000000000003,0.6923108654401452
8,400,0.1,0.9957963748553799,0.5306122448979592,0.4,0.6923201862010541
8,400,0.1,0.9958349402236791,0.5306122448979592,0.45,0.6923295064909887
8,400,0.1,0.9958349402236791,0.5306122448979592,0.5,0.6923295064909887
8,400,0.1,0.9958735055919784,0.5306122448979592,0.55,0.692338826309985
9,400,0.1,0.9951021982259931,0.5102040816326531,0.05,0.6745540226195064
9,400,0.1,0.9951793289625916,0.5102040816326531,0.1,0.6745717430118237
9,400,0.1,0.9951793289625916,0.5102040816326531,0.15000000000000002,0.6745717430118237
9,400,0.1,0.9952950250674893,0.5102040816326531,0.2,0.6745983201958133
9,400,0.1,0.9954107211723872,0.5102040816326531,0.25,0.6746248932952568
9,400,0.1,0.9954492865406864,0.5102040816326531,0.3,0.6746337500875571
9,400,0.1,0.995526417277285,0.5102040816326531,0.35000000000000003,0.6746514623110955
9,400,0.1,0.995526417277285,0.5102040816326531,0.4,0.6746514623110955
9,400,0.1,0.9956035480138835,0.5102040816326531,0.45,0.6746691727201167
9,400,0.1,0.9956035480138835,0.5102040816326531,0.5,0.6746691727201167
9,400,0.1,0.9956035480138835,0.5102040816326531,0.55,0.6746691727201167
10,400,0.1,0.9958349402236791,0.5578231292517006,0.05,0.7150862515860099
10,400,0.1,0.9958349402236791,0.5374149659863946,0.1,0.6980944180863967
10,400,0.1,0.9958349402236791,0.5374149659863946,0.15000000000000002,0.6980944180863967
10,400,0.1,0.9958735055919784,0.5374149659863946,0.2,0.6981038937617922
10,400,0.1,0.9959120709602777,0.5374149659863946,0.25,0.6981133689605342
10,400,0.1,0.9959506363285769,0.5374149659863946,0.3,0.6981228436826585
10,400,0.1,0.9959506363285769,0.5374149659863946,0.35000000000000003,0.6981228436826585
10,400,0.1,0.9959506363285769,0.5374149659863946,0.4,0.6981228436826585
10,400,0.1,0.9959506363285769,0.5374149659863946,0.45,0.6981228436826585
10,400,0.1,0.9959892016968762,0.5374149659863946,0.5,0.6981323179282012
10,400,0.1,0.9959892016968762,0.5374149659863946,0.55,0.6981323179282012
3,600,0.1,0.9906671808715773,0.4965986394557823,0.05,0.6615683187905648
3,600,0.1,0.9936752795989202,0.4557823129251701,0.1,0.6249228946994994
3,600,0.1,0.9944080215966062,0.4217687074829932,0.15000000000000002,0.5923133424909528
3,600,0.1,0.9949865021210953,0.40816326530612246,0.2,0.578864707202154
3,600,0.1,0.9951793289625916,0.3877551020408163,0.25,0.5580681970161315
3,600,0.1,0.9953721558040879,0.3741496598639456,0.3,0.54386596733471
3,600,0.1,0.9953335904357886,0.35374149659863946,0.35000000000000003,0.5219736058867238
3,600,0.1,0.9954492865406864,0.35374149659863946,0.4,0.5219895137285221
3,600,0.1,0.995526417277285,0.3401360544217687,0.45,0.5070359238507232
3,600,0.1,0.9954107211723872,0.3129251700680272,0.5,0.47616070352558865
3,600,0.1,0.9952178943308908,0.272108843537415,0.55,0.42736822668103597
4,600,0.1,0.9919012726571539,0.7074829931972789,0.05,0.8258912306485775
4,600,0.1,0.9944080215966062,0.6666666666666666,0.1,0.7982045428162365
4,600,0.1,0.9949865021210953,0.6326530612244898,0.15000000000000002,0.7734897462802764
4,600,0.1,0.9951793289625916,0.5986394557823129,0.2,0.7475801108610041
4,600,0.1,0.9955649826455842,0.5782312925170068,0.25,0.7315646069124858
4,600,0.1,0.9956421133821828,0.564625850340136,0.3,0.7206009326266135
4,600,0.1,0.9957192441187813,0.5374149659863946,0.35000000000000003,0.6980659881999287
4,600,0.1,0.9957963748553799,0.5238095238095238,0.4,0.6865038170521989
4,600,0.1,0.9958735055919784,0.5102040816326531,0.45,0.6747311448663942
4,600,0.1,0.9958735055919784,0.4897959183673469,0.5,0.6566397213038243
4,600,0.1,0.9959120709602777,0.46258503401360546,0.55,0.6317379961175443
5,600,0.1,0.993945237177015,0.7278911564625851,0.05,0.8403631736694366
5,600,0.1,0.9946779791747011,0.6938775510204082,0.1,0.8174853688867675
5,600,0.1,0.994947936752796,0.6598639455782312,0.15000000000000002,0.7934802477557852
5,600,0.1,0.9952950250674893,0.6462585034013606,0.2,0.7836696911649215
5,600,0.1,0.9954107211723872,0.6190476190476191,0.25,0.7633602200379697
5,600,0.1,0.9955649826455842,0.6190476190476191,0.3,0.7634055766288862
5,600,0.1,0.9955649826455842,0.6122448979591837,0.35000000000000003,0.758211015573945
5,600,0.1,0.9957578094870806,0.6054421768707483,0.4,0.753027455593768
5,600,0.1,0.995680678750482,0.5850340136054422,0.45,0.7370173334576994
5,600,0.1,0.9957192441187813,0.5714285714285714,0.5,0.7261375341444809
5,600,0.1,0.9957192441187813,0.5578231292517006,0.55,0.7150564209013935
6,600,0.1,0.9954878519089857,0.5034013605442177,0.05,0.6686684177758999
6,600,0.1,0.9956035480138835,0.48299319727891155,0.1,0.6504406862903395
6,600,0.1,0.9957192441187813,0.47619047619047616,0.15000000000000002,0.6442678032037469
6,600,0.1,0.9957578094870806,0.47619047619047616,0.2,0.6442758758359117
6,600,0.1,0.9958349402236791,0.4557823129251701,0.25,0.6253493493030364
6,600,0.1,0.9957963748553799,0.4489795918367347,0.3,0.6189087585097476
6,600,0.1,0.9957963748553799,0.4421768707482993,0.35000000000000003,0.6124149058854029
6,600,0.1,0.9957578094870806,0.43537414965986393,0.4,0.6058521812775661
6,600,0.1,0.9958349402236791,0.43537414965986393,0.45,0.6058664570621815
6,600,0.1,0.9957963748553799,0.42857142857142855,0.5,0.5992411144246278
6,600,0.1,0.9957192441187813,0.41496598639455784,0.55,0.5857998784852048
7,600,0.1,0.994523717701504,0.5374149659863946,0.05,0.6977719612570399
7,600,0.1,0.9947551099112997,0.5374149659863946,0.1,0.6978289055078364
7,600,0.1,0.9949865021210953,0.5306122448979592,0.15000000000000002,0.6921243512623944
7,600,0.1,0.994947936752796,0.5170068027210885,0.2,0.6804368387819612
7,600,0.1,0.9949865021210953,0.5170068027210885,0.25,0.6804458572201941
7,600,0.1,0.9950250674893946,0.5102040816326531,0.3,0.6745363004111374
7,600,0.1,0.9950636328576938,0.4965986394557823,0.35000000000000003,0.6625457456702541
7,600,0.1,0.9950636328576938,0.4897959183673469,0.4,0.6564635766222946
7,600,0.1,0.9951021982259931,0.4897959183673469,0.45,0.656471968821207
7,600,0.1,0.9951021982259931,0.4897959183673469,0.5,0.656471968821207
7,600,0.1,0.9951021982259931,0.4897959183673469,0.55,0.656471968821207
8,600,0.1,0.9952950250674893,0.5578231292517006,0.05,0.7149470037006531
8,600,0.1,0.9954878519089857,0.54421768707483,0.1,0.7037216955581708
8,600,0.1,0.9955649826455842,0.54421768707483,0.15000000000000002,0.7037409666215441
8,600,0.1,0.9956035480138835,0.54421768707483,0.2,0.7037506014292549
8,600,0.1,0.9956035480138835,0.54421768707483,0.25,0.7037506014292549
8,600,0.1,0.995526417277285,0.5306122448979592,0.3,0.6922549309822358
8,600,0.1,0.9956421133821828,0.5306122448979592,0.35000000000000003,0.6922829003312169
8,600,0.1,0.9957192441187813,0.5306122448979592,0.4,0.6923015442082264
8,600,0.1,0.9956421133821828,0.5170068027210885,0.45,0.6805991003123776
8,600,0.1,0.9956421133821828,0.5170068027210885,0.5,0.6805991003123776
8,600,0.1,0.9956035480138835,0.5102040816326531,0.55,0.6746691727201167
9,600,0.1,0.9959506363285769,0.5306122448979592,0.05,0.6923574645353049
9,600,0.1,0.9959892016968762,0.5238095238095238,0.1,0.6865496341121541
9,600,0.1,0.996104897801774,0.5238095238095238,0.15000000000000002,0.6865771187679653
9,600,0.1,0.996104897801774,0.5238095238095238,0.2,0.6865771187679653
9,600,0.1,0.9961434631700733,0.5238095238095238,0.25,0.6865862793900878
9,600,0.1,0.9961820285383726,0.5238095238095238,0.3,0.6865954395473619
9,600,0.1,0.9961820285383726,0.5170068027210885,0.35000000000000003,0.6807252007988437
9,600,0.1,0.9961820285383726,0.5170068027210885,0.4,0.6807252007988437
9,600,0.1,0.9961820285383726,0.5170068027210885,0.45,0.6807252007988437
9,600,0.1,0.9961820285383726,0.5170068027210885,0.5,0.6807252007988437
9,600,0.1,0.9962205939066718,0.5170068027210885,0.55,0.680734204533161
10,600,0.1,0.9962977246432704,0.5578231292517006,0.05,0.7152055299097311
10,600,0.1,0.9963748553798689,0.5578231292517006,0.1,0.7152254027243055
10,600,0.1,0.9963748553798689,0.5510204081632653,0.15000000000000002,0.709609099148862
10,600,0.1,0.9963748553798689,0.5510204081632653,0.2,0.709609099148862
10,600,0.1,0.9963748553798689,0.5510204081632653,0.25,0.709609099148862
10,600,0.1,0.9963748553798689,0.54421768707483,0.3,0.7039431962851984
10,600,0.1,0.9963748553798689,0.54421768707483,0.35000000000000003,0.7039431962851984
10,600,0.1,0.9963748553798689,0.54421768707483,0.4,0.7039431962851984
